"BehaviorSpace results (NetLogo 6.1.1)"
"coc00031.nlogo"
"Allv3"
"03/02/2020 05:00:27:711 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-8","8"
"[run number]","number-of-lanes","max-patience","acceleration","number-of-cars","deceleration","[step]","[speed] of selected-car"
"7145","3","81","0.004","81","0.1","999","0.1"
"7146","3","81","0.004","91","0.02","999","0.18800000000000014"
"7148","3","81","0.004","91","0.06","999","0.16400000000000067"
"7147","3","81","0.004","91","0.04","999","0.04400000000000007"
"7149","3","81","0.004","91","0.08","999","0.10000000000000073"
"7150","3","81","0.004","91","0.1","999","0.4640000000000004"
"7151","3","81","0.004","101","0.02","999","0.1440000000000001"
"7152","3","81","0.004","101","0.04","999","0"
"7153","3","81","0.004","101","0.06","999","0.02"
"7154","3","81","0.004","101","0.08","999","0.08"
"7155","3","81","0.004","101","0.1","999","0.08800000000000016"
"7157","3","81","0.004","111","0.04","999","0.04400000000000004"
"7156","3","81","0.004","111","0.02","999","0"
"7158","3","81","0.004","111","0.06","999","0.05600000000000005"
"7159","3","81","0.004","111","0.08","999","0.08"
"7160","3","81","0.004","111","0.1","999","0"
"7161","3","81","0.004","121","0.02","999","0.012"
"7162","3","81","0.004","121","0.04","999","0.04000000000000001"
"7163","3","81","0.004","121","0.06","999","0"
"7164","3","81","0.004","121","0.08","999","0.08"
"7166","3","81","0.004","131","0.02","999","0.02"
"7165","3","81","0.004","121","0.1","999","0"
"7167","3","81","0.004","131","0.04","999","0"
"7168","3","81","0.004","131","0.06","999","0.01200000000000006"
"7169","3","81","0.004","131","0.08","999","0.06400000000000008"
"7170","3","81","0.004","131","0.1","999","0"
"7171","3","81","0.004","141","0.02","999","0"
"7172","3","81","0.004","141","0.04","999","0.02"
"7173","3","81","0.004","141","0.06","999","0.032"
"7176","3","81","0.004","151","0.02","999","0.19200000000000014"
"7175","3","81","0.004","141","0.1","999","0.1"
"7174","3","81","0.004","141","0.08","999","0"
"7177","3","81","0.004","151","0.04","999","0.0040000000000000105"
"7178","3","81","0.004","151","0.06","999","0"
"7179","3","81","0.004","151","0.08","999","0"
"7180","3","81","0.004","151","0.1","999","0.008"
"7181","3","81","0.004","161","0.02","999","0"
"7182","3","81","0.004","161","0.04","999","0"
"7183","3","81","0.004","161","0.06","999","0"
"7184","3","81","0.004","161","0.08","999","0"
"7185","3","81","0.004","161","0.1","999","0"
"7187","3","81","0.004","171","0.04","999","0.10000000000000016"
"7186","3","81","0.004","171","0.02","999","0"
"7188","3","81","0.004","171","0.06","999","0.06"
"7189","3","81","0.004","171","0.08","999","0.032000000000000625"
"7190","3","81","0.004","171","0.1","999","0"
"7191","3","81","0.004","181","0.02","999","0"
"7193","3","81","0.004","181","0.06","999","0.06"
"7192","3","81","0.004","181","0.04","999","0"
"7201","3","81","0.006","1","0.02","999","0"
"7202","3","81","0.006","1","0.04","999","0"
"7194","3","81","0.004","181","0.08","999","0"
"7195","3","81","0.004","181","0.1","999","0"
"7204","3","81","0.006","1","0.08","999","0"
"7203","3","81","0.006","1","0.06","999","0"
"7205","3","81","0.006","1","0.1","999","0"
"7206","3","81","0.006","11","0.02","999","0.38200000000000023"
"7196","3","81","0.004","191","0.02","999","0.02"
"7208","3","81","0.006","11","0.06","999","0"
"7207","3","81","0.006","11","0.04","999","0.6574518299569986"
"7197","3","81","0.004","191","0.04","999","0.00800000000000001"
"7209","3","81","0.006","11","0.08","999","0.6281861176907256"
"7210","3","81","0.006","11","0.1","999","0.7100000000000005"
"7211","3","81","0.006","21","0.02","999","0.13600000000000015"
"7212","3","81","0.006","21","0.04","999","0.21600000000000033"
"7213","3","81","0.006","21","0.06","999","0.36600000000000055"
"7214","3","81","0.006","21","0.08","999","0.07200000000000036"
"7215","3","81","0.006","21","0.1","999","0"
"7198","3","81","0.004","191","0.06","999","0"
"7216","3","81","0.006","31","0.02","999","0.4835757702566954"
"7199","3","81","0.004","191","0.08","999","0"
"7217","3","81","0.006","31","0.04","999","0"
"7218","3","81","0.006","31","0.06","999","0"
"7219","3","81","0.006","31","0.08","999","0.08"
"7220","3","81","0.006","31","0.1","999","0"
"7200","3","81","0.004","191","0.1","999","0"
"7221","3","81","0.006","41","0.02","999","0.5404579553452149"
"7222","3","81","0.006","41","0.04","999","0.11600000000000041"
"7223","3","81","0.006","41","0.06","999","0"
"7225","3","81","0.006","41","0.1","999","0.1520000000000001"
"7224","3","81","0.006","41","0.08","999","0"
"7226","3","81","0.006","51","0.02","999","0.13000000000000006"
"7227","3","81","0.006","51","0.04","999","0.4580000000000004"
"7228","3","81","0.006","51","0.06","999","0.1440000000000002"
"7229","3","81","0.006","51","0.08","999","0.32200000000000045"
"7230","3","81","0.006","51","0.1","999","0.25200000000000017"
"7231","3","81","0.006","61","0.02","999","0.39200000000000035"
"7232","3","81","0.006","61","0.04","999","0.20400000000000013"
"7234","3","81","0.006","61","0.08","999","0"
"7233","3","81","0.006","61","0.06","999","0.34800000000000025"
"7235","3","81","0.006","61","0.1","999","0.12600000000000014"
"7237","3","81","0.006","71","0.04","999","0"
"7236","3","81","0.006","71","0.02","999","0.12000000000000004"
"7238","3","81","0.006","71","0.06","999","0.3240000000000002"
"7239","3","81","0.006","71","0.08","999","0.05200000000000036"
"7240","3","81","0.006","71","0.1","999","0.22400000000000025"
"7241","3","81","0.006","81","0.02","999","0.29200000000000015"
"7243","3","81","0.006","81","0.06","999","0.09000000000000001"
"7244","3","81","0.006","81","0.08","999","0.24000000000000057"
"7245","3","81","0.006","81","0.1","999","0.22400000000000042"
"7246","3","81","0.006","91","0.02","999","0"
"7242","3","81","0.006","81","0.04","999","0.3440000000000002"
"7247","3","81","0.006","91","0.04","999","0.03599999999999995"
"7248","3","81","0.006","91","0.06","999","0.06"
"7249","3","81","0.006","91","0.08","999","0.1700000000000001"
"7250","3","81","0.006","91","0.1","999","0.10200000000000002"
"7251","3","81","0.006","101","0.02","999","0.078"
"7252","3","81","0.006","101","0.04","999","0.018000000000000002"
"7253","3","81","0.006","101","0.06","999","0"
"7255","3","81","0.006","101","0.1","999","0.1"
"7256","3","81","0.006","111","0.02","999","0.13800000000000007"
"7257","3","81","0.006","111","0.04","999","0.03"
"7254","3","81","0.006","101","0.08","999","0.022000000000000033"
"7258","3","81","0.006","111","0.06","999","0.10200000000000005"
"7260","3","81","0.006","111","0.1","999","0.1"
"7259","3","81","0.006","111","0.08","999","0"
"7261","3","81","0.006","121","0.02","999","0.06399999999999999"
"7262","3","81","0.006","121","0.04","999","0.11600000000000002"
"7263","3","81","0.006","121","0.06","999","0.06"
"7264","3","81","0.006","121","0.08","999","0"
"7266","3","81","0.006","131","0.02","999","0.03"
"7265","3","81","0.006","121","0.1","999","0.1"
"7267","3","81","0.006","131","0.04","999","0.08400000000000003"
"7268","3","81","0.006","131","0.06","999","0"
"7269","3","81","0.006","131","0.08","999","0.024"
"7270","3","81","0.006","131","0.1","999","0"
"7271","3","81","0.006","141","0.02","999","0"
"7272","3","81","0.006","141","0.04","999","0.053999999999999986"
"7273","3","81","0.006","141","0.06","999","0.04199999999999999"
"7275","3","81","0.006","141","0.1","999","0.06599999999999999"
"7276","3","81","0.006","151","0.02","999","0"
"7274","3","81","0.006","141","0.08","999","0"
"7277","3","81","0.006","151","0.04","999","0.06799999999999998"
"7278","3","81","0.006","151","0.06","999","0"
"7279","3","81","0.006","151","0.08","999","0"
"7280","3","81","0.006","151","0.1","999","0.19000000000000009"
"7281","3","81","0.006","161","0.02","999","0.03399999999999999"
"7282","3","81","0.006","161","0.04","999","0.017999999999999995"
"7283","3","81","0.006","161","0.06","999","0.08400000000000002"
"7284","3","81","0.006","161","0.08","999","0.08"
"7285","3","81","0.006","161","0.1","999","0.03"
"7286","3","81","0.006","171","0.02","999","0"
"7287","3","81","0.006","171","0.04","999","0"
"7288","3","81","0.006","171","0.06","999","0.006000000000000005"
"7289","3","81","0.006","171","0.08","999","0"
"7291","3","81","0.006","181","0.02","999","0.17000000000000004"
"7290","3","81","0.006","171","0.1","999","0.050000000000000024"
"7293","3","81","0.006","181","0.06","999","0.13800000000000004"
"7292","3","81","0.006","181","0.04","999","0.3520000000000002"
"7301","3","81","0.008","1","0.02","999","0"
"7294","3","81","0.006","181","0.08","999","0.4880000000000003"
"7302","3","81","0.008","1","0.04","999","0"
"7295","3","81","0.006","181","0.1","999","0"
"7303","3","81","0.008","1","0.06","999","0"
"7305","3","81","0.008","1","0.1","999","0"
"7304","3","81","0.008","1","0.08","999","0"
"7306","3","81","0.008","11","0.02","999","0.537787696308663"
"7296","3","81","0.006","191","0.02","999","0.20800000000000007"
"7307","3","81","0.008","11","0.04","999","0"
"7308","3","81","0.008","11","0.06","999","0"
"7309","3","81","0.008","11","0.08","999","0.49431860156987734"
"7310","3","81","0.008","11","0.1","999","0"
"7311","3","81","0.008","21","0.02","999","0.46500737931575187"
"7297","3","81","0.006","191","0.04","999","0.12200000000000008"
"7313","3","81","0.008","21","0.06","999","0.5806518098331417"
"7312","3","81","0.008","21","0.04","999","0.7040000000000006"
"7314","3","81","0.008","21","0.08","999","0.5920000000000013"
"7298","3","81","0.006","191","0.06","999","0.2100000000000001"
"7315","3","81","0.008","21","0.1","999","0.39600000000000035"
"7299","3","81","0.006","191","0.08","999","0.036"
"7316","3","81","0.008","31","0.02","999","0.5504869265690153"
"7317","3","81","0.008","31","0.04","999","0.09600000000000031"
"7318","3","81","0.008","31","0.06","999","0.4280000000000004"
"7319","3","81","0.008","31","0.08","999","0.12800000000000014"
"7320","3","81","0.008","31","0.1","999","0.1400000000000002"
"7321","3","81","0.008","41","0.02","999","0.6147120688176799"
"7322","3","81","0.008","41","0.04","999","0.1840000000000002"
"7323","3","81","0.008","41","0.06","999","0.2640000000000009"
"7324","3","81","0.008","41","0.08","999","0.37600000000000033"
"7300","3","81","0.006","191","0.1","999","0"
"7326","3","81","0.008","51","0.02","999","0.20400000000000013"
"7327","3","81","0.008","51","0.04","999","0.2960000000000002"
"7325","3","81","0.008","41","0.1","999","0.08800000000000008"
"7328","3","81","0.008","51","0.06","999","0.13600000000000034"
"7329","3","81","0.008","51","0.08","999","0.24800000000000064"
"7330","3","81","0.008","51","0.1","999","0.08000000000000013"
"7331","3","81","0.008","61","0.02","999","0.39600000000000046"
"7332","3","81","0.008","61","0.04","999","0.2160000000000002"
"7333","3","81","0.008","61","0.06","999","0.36800000000000027"
"7334","3","81","0.008","61","0.08","999","0.2400000000000005"
"7336","3","81","0.008","71","0.02","999","0.07600000000000001"
"7335","3","81","0.008","61","0.1","999","0"
"7337","3","81","0.008","71","0.04","999","0.3760000000000003"
"7338","3","81","0.008","71","0.06","999","0.10800000000000004"
"7339","3","81","0.008","71","0.08","999","0.24000000000000046"
"7340","3","81","0.008","71","0.1","999","0.03600000000000009"
"7341","3","81","0.008","81","0.02","999","0.46800000000000036"
"7342","3","81","0.008","81","0.04","999","0.09600000000000006"
"7343","3","81","0.008","81","0.06","999","0.5080000000000003"
"7344","3","81","0.008","81","0.08","999","0.1520000000000001"
"7345","3","81","0.008","81","0.1","999","0.07600000000000012"
"7346","3","81","0.008","91","0.02","999","0"
"7347","3","81","0.008","91","0.04","999","0.21600000000000016"
"7348","3","81","0.008","91","0.06","999","0"
"7349","3","81","0.008","91","0.08","999","0.08800000000000016"
"7350","3","81","0.008","91","0.1","999","8.326672684688674E-17"
"7351","3","81","0.008","101","0.02","999","0.060000000000000005"
"7353","3","81","0.008","101","0.06","999","0.056"
"7354","3","81","0.008","101","0.08","999","0.016000000000000014"
"7352","3","81","0.008","101","0.04","999","0.16000000000000011"
"7355","3","81","0.008","101","0.1","999","0.1"
"7356","3","81","0.008","111","0.02","999","0.5960000000000004"
"7357","3","81","0.008","111","0.04","999","0"
"7358","3","81","0.008","111","0.06","999","0.008"
"7359","3","81","0.008","111","0.08","999","0.040000000000000126"
"7360","3","81","0.008","111","0.1","999","0.08800000000000019"
"7361","3","81","0.008","121","0.02","999","0.008"
"7363","3","81","0.008","121","0.06","999","0.2560000000000009"
"7362","3","81","0.008","121","0.04","999","0"
"7364","3","81","0.008","121","0.08","999","0.03200000000000003"
"7365","3","81","0.008","121","0.1","999","0"
"7366","3","81","0.008","131","0.02","999","0"
"7367","3","81","0.008","131","0.04","999","0.04"
"7368","3","81","0.008","131","0.06","999","0.008"
"7369","3","81","0.008","131","0.08","999","0.10400000000000009"
"7370","3","81","0.008","131","0.1","999","0.06000000000000004"
"7371","3","81","0.008","141","0.02","999","0"
"7372","3","81","0.008","141","0.04","999","0.04"
"7373","3","81","0.008","141","0.06","999","0.016"
"7374","3","81","0.008","141","0.08","999","0.41600000000000054"
"7375","3","81","0.008","141","0.1","999","0.1"
"7376","3","81","0.008","151","0.02","999","0"
"7377","3","81","0.008","151","0.04","999","0.04"
"7378","3","81","0.008","151","0.06","999","0.2600000000000002"
"7380","3","81","0.008","151","0.1","999","0.1280000000000002"
"7379","3","81","0.008","151","0.08","999","0"
"7381","3","81","0.008","161","0.02","999","0.032"
"7382","3","81","0.008","161","0.04","999","0.056"
"7383","3","81","0.008","161","0.06","999","0"
"7384","3","81","0.008","161","0.08","999","0.09600000000000025"
"7385","3","81","0.008","161","0.1","999","0"
"7386","3","81","0.008","171","0.02","999","0.068"
"7387","3","81","0.008","171","0.04","999","0.056"
"7389","3","81","0.008","171","0.08","999","0.08800000000000008"
"7388","3","81","0.008","171","0.06","999","0.25600000000000034"
"7390","3","81","0.008","171","0.1","999","0.09600000000000003"
"7391","3","81","0.008","181","0.02","999","0.02"
"7392","3","81","0.008","181","0.04","999","0.5888603408737005"
"7393","3","81","0.008","181","0.06","999","0.06"
"7401","3","81","0.01","1","0.02","999","0"
"7402","3","81","0.01","1","0.04","999","0"
"7394","3","81","0.008","181","0.08","999","0"
"7403","3","81","0.01","1","0.06","999","0"
"7404","3","81","0.01","1","0.08","999","0"
"7405","3","81","0.01","1","0.1","999","0"
"7406","3","81","0.01","11","0.02","999","0.6248940159838257"
"7395","3","81","0.008","181","0.1","999","0.17200000000000054"
"7407","3","81","0.01","11","0.04","999","0.5490251776491124"
"7396","3","81","0.008","191","0.02","999","0.060000000000000046"
"7408","3","81","0.01","11","0.06","999","0.7261359589904128"
"7409","3","81","0.01","11","0.08","999","0"
"7410","3","81","0.01","11","0.1","999","0.7450648335282252"
"7398","3","81","0.008","191","0.06","999","0.4720000000000006"
"7411","3","81","0.01","21","0.02","999","0.47772217638477843"
"7412","3","81","0.01","21","0.04","999","0.5816616460431222"
"7413","3","81","0.01","21","0.06","999","0.5269356171995785"
"7414","3","81","0.01","21","0.08","999","0.6083681938148249"
"7399","3","81","0.008","191","0.08","999","0.15200000000000016"
"7397","3","81","0.008","191","0.04","999","0.1760000000000001"
"7415","3","81","0.01","21","0.1","999","0.6418584227479525"
"7417","3","81","0.01","31","0.04","999","0.5000000000000002"
"7416","3","81","0.01","31","0.02","999","0.32"
"7418","3","81","0.01","31","0.06","999","0.2100000000000002"
"7420","3","81","0.01","31","0.1","999","0"
"7419","3","81","0.01","31","0.08","999","0.3700000000000002"
"7400","3","81","0.008","191","0.1","999","0.04800000000000015"
